Power(W), Temperature(å¼C), Time(ms), elapsed time(ms), number of samples
63.975,54,1746.694458,,
63.975,54,1747.145508,,
63.975,54,1747.596436,,
63.975,54,1748.047485,,
63.975,54,1748.498535,,
63.975,54,1748.949463,,
63.975,54,1749.400513,,
63.975,54,1749.85144,,
63.975,54,1750.30249,,
63.975,54,1750.753418,,
63.975,54,1751.204468,,
63.975,54,1751.655396,,
63.975,54,1752.106445,,
63.975,54,1752.557373,,
63.975,54,1753.008423,,
63.975,54,1753.459351,,
63.975,54,1753.9104,,
63.975,54,1754.361328,,
63.975,54,1754.812378,,
63.975,54,1755.263428,,
63.975,54,1755.714355,,
63.975,54,1756.165405,,
63.975,54,1756.616333,,
63.975,54,1757.067383,,
63.975,54,1757.518311,,
63.975,54,1757.96936,,
63.975,54,1758.420288,,
63.975,54,1758.871338,,
63.975,54,1759.322266,,
63.975,54,1759.773315,,
63.975,54,1760.224243,,
63.975,54,1760.675293,,
63.975,54,1761.126221,,
63.975,54,1761.577271,,
63.975,54,1762.02832,,
63.975,54,1762.479248,,
63.975,54,1762.930298,,
63.975,54,1763.381226,,
63.975,54,1763.832275,,
63.975,54,1764.283203,,
63.975,54,1764.734253,,
63.975,54,1765.185181,,
63.975,54,1765.63623,,
63.975,54,1766.087158,,
63.975,54,1766.538208,,
63.975,54,1766.989136,,
63.975,54,1767.440186,,
63.975,54,1767.891113,,
63.975,54,1768.342163,,
63.975,54,1768.793091,,
63.975,54,1769.244141,,
63.975,54,1769.69519,,
63.975,54,1770.146118,,
63.88,54,1770.597168,,
63.88,54,1771.048096,,
63.88,54,1771.499146,,
63.88,54,1771.950073,,
63.88,54,1772.401123,,
63.88,54,1772.852051,,
63.88,54,1773.303101,,
63.88,54,1773.754028,,
63.88,54,1774.205078,,
63.88,54,1774.656006,,
63.88,54,1775.107056,,
63.88,54,1775.557983,,
63.88,54,1776.009033,,
63.88,54,1776.460083,,
63.88,54,1776.911011,,
63.88,54,1777.362061,,
63.88,54,1777.812988,,
63.88,54,1778.264038,,
63.88,54,1778.714966,,
63.88,54,1779.166016,,
63.88,54,1779.616943,,
63.88,54,1780.067993,,
63.88,54,1780.518921,,
63.88,54,1780.969971,,
63.88,54,1781.420898,,
63.88,54,1781.871948,,
63.88,54,1782.322876,,
63.88,54,1782.773926,,
63.88,54,1783.224854,,
63.88,54,1783.675903,,
63.88,54,1784.126953,,
63.88,54,1784.577881,,
63.88,54,1785.028931,,
63.88,54,1785.479858,,
63.88,54,1785.930908,,
63.975,54,1786.381836,,
63.975,54,1786.832886,,
63.975,54,1787.283813,,
63.975,54,1787.734863,,
63.975,54,1788.185791,,
63.975,54,1788.636841,,
63.975,54,1789.087769,,
63.975,54,1789.538818,,
63.975,54,1789.989746,,
63.975,54,1790.440796,,
63.975,54,1790.891846,,
63.975,54,1791.342773,,
63.975,54,1791.793823,,
63.975,54,1792.244751,,
63.975,54,1792.695801,,
63.975,54,1793.146729,,
63.975,54,1793.597778,,
63.975,54,1794.048706,,
63.975,54,1794.499756,,
63.975,54,1794.950684,,
63.975,54,1795.401733,,
63.975,54,1795.852661,,
63.975,54,1796.303711,,
63.975,54,1796.754639,,
63.975,54,1797.205688,,
63.975,54,1797.656738,,
63.975,54,1798.107666,,
63.975,54,1798.558716,,
63.975,54,1799.009644,,
63.975,54,1799.460693,,
63.975,54,1799.911621,,
63.975,54,1800.362671,,
63.975,54,1800.813599,,
63.975,54,1801.264648,,
63.975,54,1801.715576,,
63.975,54,1802.166626,,
63.975,54,1802.617554,,
63.975,54,1803.068604,,
63.975,54,1803.519531,,
63.975,54,1803.970581,,
63.975,54,1804.421509,,
63.975,54,1804.872559,,
63.975,54,1805.323608,,
63.975,54,1805.774536,,
63.975,54,1806.225586,,
63.975,54,1806.676514,,
63.975,54,1807.127563,,
63.975,54,1807.578491,,
63.975,54,1808.029541,,
63.975,54,1808.480469,,
63.975,54,1808.931519,,
63.975,54,1809.382446,,
63.975,54,1809.833496,,
63.975,54,1810.284424,,
63.975,54,1810.735474,,
63.975,54,1811.186401,,
63.975,54,1811.637451,,
63.975,54,1812.088501,,
63.975,54,1812.539429,,
63.975,54,1812.990479,,
63.975,54,1813.441406,,
63.975,54,1813.892456,,
63.975,54,1814.343384,,
63.975,54,1814.794434,,
63.975,54,1815.245361,,
63.975,54,1815.696411,,
63.975,54,1816.147339,,
63.975,54,1816.598389,,
63.975,54,1817.049316,,
63.975,54,1817.500366,,
63.975,54,1817.951294,,
63.975,54,1818.402344,,
63.975,54,1818.853394,,
63.975,54,1819.304321,,
63.975,54,1819.755371,,
63.975,54,1820.206299,,
63.975,54,1820.657349,,
63.975,54,1821.108276,,
63.975,54,1821.559326,,
63.975,54,1822.010254,,
63.975,54,1822.461304,,
63.975,54,1822.912231,,
63.975,54,1823.363281,,
63.975,54,1823.814209,,
63.975,54,1824.265259,,
63.975,54,1824.716187,,
63.975,54,1825.167236,,
63.975,54,1825.618164,,
63.975,54,1826.069214,,
63.975,54,1826.520264,,
63.975,54,1826.971191,,
63.975,54,1827.422241,,
63.975,54,1827.873169,,
63.975,54,1828.324219,,
63.975,54,1828.775146,,
63.975,54,1829.226196,,
63.975,54,1829.677124,,
63.975,54,1830.128174,,
63.975,54,1830.579102,,
63.975,54,1831.030151,,
63.975,54,1831.481079,,
63.975,54,1831.932129,,
63.975,54,1832.383057,,
63.975,54,1832.834106,,
64.07,54,1833.285156,,
64.07,54,1833.736084,,
64.07,54,1834.187134,,
64.07,54,1834.638062,,
64.07,54,1835.089111,,
64.07,54,1835.540039,,
64.07,54,1835.991089,,
64.07,54,1836.442017,,
64.07,54,1836.893066,,
64.07,54,1837.343994,,
64.07,54,1837.795044,,
64.07,54,1838.245972,,
64.07,54,1838.697021,,
64.07,54,1839.147949,,
64.07,54,1839.598999,,
64.07,54,1840.049927,,
64.07,54,1840.500977,,
64.07,54,1840.952026,,
64.07,54,1841.402954,,
64.07,54,1841.854004,,
64.07,54,1842.304932,,
64.07,54,1842.755981,,
64.07,54,1843.206909,,
64.07,54,1843.657959,,
64.07,54,1844.108887,,
64.07,54,1844.559937,,
64.07,54,1845.010864,,
64.07,54,1845.461914,,
64.07,54,1845.912842,,
64.07,54,1846.363892,,
64.07,54,1846.814819,,
64.07,54,1847.265869,,
64.07,54,1847.716919,,
64.07,54,1848.167847,,
63.975,54,1848.618896,,
63.975,54,1849.069824,,
63.975,54,1849.520874,,
63.975,54,1849.971802,,
63.975,54,1850.422852,,
63.975,54,1850.873779,,
63.975,54,1851.324829,,
63.975,54,1851.775757,,
63.975,54,1852.226807,,
63.975,54,1852.677734,,
63.975,54,1853.128784,,
63.975,54,1853.579712,,
63.975,54,1854.030762,,
63.975,54,1854.481812,,
63.975,54,1854.932739,,
63.975,54,1855.383789,,
63.975,54,1855.834717,,
63.975,54,1856.285767,,
63.975,54,1856.736694,,
63.975,54,1857.187744,,
63.975,54,1857.638672,,
63.975,54,1858.089722,,
63.975,54,1858.540649,,
63.975,54,1858.991699,,
63.975,54,1859.442627,,
63.975,54,1859.893677,,
63.975,54,1860.344604,,
63.975,54,1860.795654,,
63.975,54,1861.246582,,
63.975,54,1861.697632,,
63.975,54,1862.148682,,
63.975,54,1862.599609,,
63.975,54,1863.050659,,
63.975,54,1863.501587,,
63.975,54,1863.952637,,
63.975,54,1864.403564,,
63.975,54,1864.854614,,
63.975,54,1865.305542,,
63.975,54,1865.756592,,
63.975,54,1866.20752,,
63.975,54,1866.658569,,
63.975,54,1867.109497,,
63.975,54,1867.560547,,
63.975,54,1868.011475,,
63.975,54,1868.462524,,
63.975,54,1868.913574,,
63.975,54,1869.364502,,
63.975,54,1869.815552,,
63.975,54,1870.266479,,
63.975,54,1870.717529,,
63.975,54,1871.168457,,
63.975,54,1871.619507,,
63.975,54,1872.070435,,
63.975,54,1872.521484,,
63.975,54,1872.972412,,
63.975,54,1873.423462,,
63.975,54,1873.87439,,
63.975,54,1874.325439,,
63.975,54,1874.776367,,
63.975,54,1875.227417,,
63.975,54,1875.678345,,
63.975,54,1876.129395,,
63.975,54,1876.580444,,
63.975,54,1877.031372,,
63.975,54,1877.482422,,
63.975,54,1877.93335,,
63.975,54,1878.384399,,
63.975,54,1878.835327,,
63.975,54,1879.286377,,
63.975,54,1879.737305,,
63.975,54,1880.188354,,
63.975,54,1880.639282,,
63.975,54,1881.090332,,
63.975,54,1881.54126,,
63.975,54,1881.99231,,
63.975,54,1882.443237,,
63.975,54,1882.894287,,
63.975,54,1883.345337,,
63.975,54,1883.796265,,
63.975,54,1884.247314,,
63.975,54,1884.698242,,
63.975,54,1885.149292,,
63.975,54,1885.60022,,
63.975,54,1886.05127,,
63.975,54,1886.502197,,
63.975,54,1886.953247,,
63.975,54,1887.404175,,
63.975,54,1887.855225,,
63.975,54,1888.306152,,
63.975,54,1888.757202,,
63.975,54,1889.20813,,
63.975,54,1889.65918,,
63.975,54,1890.110229,,
63.975,54,1890.561157,,
63.975,54,1891.012207,,
63.975,54,1891.463135,,
63.975,54,1891.914185,,
63.975,54,1892.365112,,
63.975,54,1892.816162,,
63.975,54,1893.26709,,
63.975,54,1893.71814,,
63.975,54,1894.169067,,
63.975,54,1894.620117,,
63.975,54,1895.071045,,
63.975,54,1895.522095,,
63.975,54,1895.973022,,
63.975,54,1896.424072,,
63.975,54,1896.875,,
63.975,54,1897.32605,,
63.975,54,1897.7771,,
63.975,54,1898.228027,,
63.975,54,1898.679077,,
63.975,54,1899.130005,,
63.975,54,1899.581055,,
63.975,54,1900.031982,,
63.975,54,1900.483032,,
63.975,54,1900.93396,,
63.975,54,1901.38501,,
63.975,54,1901.835938,,
63.975,54,1902.286987,,
63.975,54,1902.737915,,
63.975,54,1903.188965,,
63.975,54,1903.639893,,
63.975,54,1904.090942,,
63.975,54,1904.541992,,
63.975,54,1904.99292,,
63.975,54,1905.44397,,
63.975,54,1905.894897,,
63.975,54,1906.345947,,
63.975,54,1906.796875,,
63.975,54,1907.247925,,
63.975,54,1907.698853,,
63.975,54,1908.149902,,
63.975,54,1908.60083,,
63.975,54,1909.05188,,
63.975,54,1909.502808,,
63.975,54,1909.953857,,
63.975,54,1910.404785,,
63.975,54,1910.855835,,
63.975,54,1911.306885,,
63.975,54,1911.757812,,
63.975,54,1912.208862,,
63.975,54,1912.65979,,
63.975,54,1913.11084,,
63.975,54,1913.561768,,
63.975,54,1914.012817,,
63.975,54,1914.463745,,
63.975,54,1914.914795,,
63.975,54,1915.365723,,
63.975,54,1915.816772,,
63.975,54,1916.2677,,
63.975,54,1916.71875,,
63.975,54,1917.169678,,
63.975,54,1917.620728,,
63.975,54,1918.071655,,
63.975,54,1918.522705,,
63.975,54,1918.973755,,
63.975,54,1919.424683,,
63.975,54,1919.875732,,
63.975,54,1920.32666,,
63.975,54,1920.77771,,
63.975,54,1921.228638,,
63.975,54,1921.679688,,
63.975,54,1922.130615,,
63.975,54,1922.581665,,
63.975,54,1923.032593,,
63.975,54,1923.483643,,
63.975,54,1923.93457,,
63.975,54,1924.38562,,
63.975,54,1924.836548,,
63.975,54,1925.287598,,
63.975,54,1925.738647,,
63.975,54,1926.189575,,
63.975,54,1926.640625,,
63.975,54,1927.091553,,
63.975,54,1927.542603,,
63.975,54,1927.99353,,
63.975,54,1928.44458,,
63.975,54,1928.895508,,
63.975,54,1929.346558,,
63.975,54,1929.797485,,
63.975,54,1930.248535,,
63.975,54,1930.699463,,
63.975,54,1931.150513,,
63.975,54,1931.60144,,
63.975,54,1932.05249,,
63.975,54,1932.503418,,
63.975,54,1932.954468,,
63.975,54,1933.405518,,
63.975,54,1933.856445,,
63.975,54,1934.307495,,
63.975,54,1934.758423,,
63.975,54,1935.209473,,
63.975,54,1935.6604,,
63.975,54,1936.11145,,
63.975,54,1936.562378,,
63.975,54,1937.013428,,
63.975,54,1937.464355,,
63.975,54,1937.915405,,
63.975,54,1938.366333,,
63.975,54,1938.817383,,
63.975,54,1939.268311,,
63.975,54,1939.71936,,
63.975,54,1940.17041,,
63.975,54,1940.621338,,
64.07,54,1941.072388,,
64.07,54,1941.523315,,
64.07,54,1941.974365,,
64.07,54,1942.425293,,
64.07,54,1942.876343,,
64.07,54,1943.327271,,
64.07,54,1943.77832,,
64.07,54,1944.229248,,
64.07,54,1944.680298,,
64.07,54,1945.131226,,
64.07,54,1945.582275,,
64.07,54,1946.033203,,
64.07,54,1946.484253,,
64.07,54,1946.935303,,
64.07,54,1947.38623,,
64.07,54,1947.83728,,
64.07,54,1948.288208,,
64.07,54,1948.739258,,
64.07,54,1949.190186,,
64.07,54,1949.641235,,
64.07,54,1950.092163,,
64.07,54,1950.543213,,
64.07,54,1950.994141,,
64.07,54,1951.44519,,
64.07,54,1951.896118,,
64.07,54,1952.347168,,
64.07,54,1952.798096,,
64.07,54,1953.249146,,
64.07,54,1953.700073,,
64.07,54,1954.151123,,
64.07,54,1954.602173,,
64.07,54,1955.053101,,
64.07,54,1955.50415,,
64.07,54,1955.955078,,
63.975,54,1956.406128,,
63.975,54,1956.857056,,
63.975,54,1957.308105,,
63.975,54,1957.759033,,
63.975,54,1958.210083,,
63.975,54,1958.661011,,
63.975,54,1959.112061,,
63.975,54,1959.562988,,
63.975,54,1960.014038,,
63.975,54,1960.464966,,
63.975,54,1960.916016,,
63.975,54,1961.367065,,
63.975,54,1961.817993,,
63.975,54,1962.269043,,
63.975,54,1962.719971,,
63.975,54,1963.171021,,
63.975,54,1963.621948,,
63.975,54,1964.072998,,
63.975,54,1964.523926,,
63.975,54,1964.974976,,
63.975,54,1965.425903,,
63.975,54,1965.876953,,
63.975,54,1966.327881,,
63.975,54,1966.778931,,
63.975,54,1967.229858,,
63.975,54,1967.680908,,
63.975,54,1968.131958,,
63.975,54,1968.582886,,
63.975,54,1969.033936,,
63.975,54,1969.484863,,
63.975,54,1969.935913,,
63.975,54,1970.386841,,
63.975,54,1970.837891,,
63.975,54,1971.288818,,
63.975,54,1971.739868,,
63.975,54,1972.190796,,
63.975,54,1972.641846,,
63.975,54,1973.092773,,
63.975,54,1973.543823,,
63.975,54,1973.994751,,
63.975,54,1974.445801,,
63.975,54,1974.896729,,
63.975,54,1975.347778,,
63.975,54,1975.798828,,
63.975,54,1976.249756,,
63.975,54,1976.700806,,
63.975,54,1977.151733,,
63.975,54,1977.602783,,
63.975,54,1978.053711,,
63.975,54,1978.504761,,
63.975,54,1978.955688,,
63.975,54,1979.406738,,
63.975,54,1979.857666,,
63.975,54,1980.308716,,
63.975,54,1980.759644,,
63.975,54,1981.210693,,
63.975,54,1981.661621,,
63.975,54,1982.112671,,
63.975,54,1982.563721,,
63.975,54,1983.014648,,
63.975,54,1983.465698,,
63.975,54,1983.916626,,
63.975,54,1984.367676,,
63.975,54,1984.818604,,
63.975,54,1985.269653,,
63.975,54,1985.720581,,
63.975,54,1986.171631,,
63.975,54,1986.622559,,
63.88,54,1987.073608,,
63.88,54,1987.524536,,
63.88,54,1987.975586,,
63.88,54,1988.426514,,
63.88,54,1988.877563,,
63.88,54,1989.328491,,
63.88,54,1989.779541,,
63.88,54,1990.230591,,
63.88,54,1990.681519,,
63.88,54,1991.132568,,
63.88,54,1991.583496,,
63.88,54,1992.034546,,
63.88,54,1992.485474,,
63.88,54,1992.936523,,
63.88,54,1993.387451,,
63.88,54,1993.838501,,
63.88,54,1994.289429,,
63.88,54,1994.740479,,
63.88,54,1995.191406,,
63.88,54,1995.642456,,
63.88,54,1996.093384,,
63.88,54,1996.544434,,
63.88,54,1996.995483,,
63.88,54,1997.446411,,
63.88,54,1997.897461,,
63.88,54,1998.348389,,
63.88,54,1998.799438,,
63.88,54,1999.250366,,
63.88,54,1999.701416,,
63.88,54,2000.152344,,
63.88,54,2000.603394,,
63.88,54,2001.054321,,
63.88,54,2001.505371,,
63.88,54,2001.956299,,
63.975,54,2002.407349,,
63.975,54,2002.858276,,
63.975,54,2003.309326,,
63.975,54,2003.760376,,
63.975,54,2004.211304,,
63.975,54,2004.662354,,
63.975,54,2005.113281,,
63.975,54,2005.564331,,
63.975,54,2006.015259,,
63.975,54,2006.466309,,
63.975,54,2006.917236,,
63.975,54,2007.368286,,
63.975,54,2007.819214,,
63.975,54,2008.270264,,
63.975,54,2008.721191,,
63.975,54,2009.172241,,
63.975,54,2009.623169,,
63.975,54,2010.074219,,
63.975,54,2010.525146,,
63.975,54,2010.976196,,
63.975,54,2011.427246,,
63.975,54,2011.878174,,
63.975,54,2012.329224,,
63.975,54,2012.780151,,
63.975,54,2013.231201,,
63.975,54,2013.682129,,
63.975,54,2014.133179,,
63.975,54,2014.584106,,
63.975,54,2015.035156,,
63.975,54,2015.486084,,
63.975,54,2015.937134,,
63.975,54,2016.388062,,
63.975,54,2016.839111,,
63.975,54,2017.290039,,
63.975,54,2017.741089,,
63.975,54,2018.192139,,
63.975,54,2018.643066,,
63.975,54,2019.094116,,
63.975,54,2019.545044,,
63.975,54,2019.996094,,
63.975,54,2020.447021,,
63.975,54,2020.898071,,
63.975,54,2021.348999,,
63.975,54,2021.800049,,
63.975,54,2022.250977,,
63.975,54,2022.702026,,
63.975,54,2023.152954,,
63.975,54,2023.604004,,
63.975,54,2024.054932,,
63.975,54,2024.505981,,
63.975,54,2024.957031,,
63.975,54,2025.407959,,
63.975,54,2025.859009,,
63.975,54,2026.309937,,
63.975,54,2026.760986,,
63.975,54,2027.211914,,
63.975,54,2027.662964,,
63.975,54,2028.113892,,
63.975,54,2028.564941,,
63.975,54,2029.015869,,
63.975,54,2029.466919,,
63.975,54,2029.917847,,
63.975,54,2030.368896,,
63.975,54,2030.819824,,
63.975,54,2031.270874,,
63.975,54,2031.721802,,
63.975,54,2032.172852,,
63.975,54,2032.623901,,
63.975,54,2033.074829,,
63.975,54,2033.525879,,
63.975,54,2033.976807,,
63.975,54,2034.427856,,
63.975,54,2034.878784,,
63.975,54,2035.329834,,
63.975,54,2035.780762,,
63.975,54,2036.231812,,
63.975,54,2036.682739,,
63.975,54,2037.133789,,
63.975,54,2037.584717,,
63.975,54,2038.035767,,
63.975,54,2038.486694,,
63.975,54,2038.937744,,
63.975,54,2039.388794,,
63.975,54,2039.839722,,
63.975,54,2040.290771,,
63.975,54,2040.741699,,
63.975,54,2041.192749,,
63.975,54,2041.643677,,
63.975,54,2042.094727,,
63.975,54,2042.545654,,
63.975,54,2042.996704,,
63.975,54,2043.447632,,
63.975,54,2043.898682,,
63.975,54,2044.349609,,
63.975,54,2044.800659,,
63.975,54,2045.251587,,
63.975,54,2045.702637,,
63.975,54,2046.153564,,
63.975,54,2046.604614,,
63.975,54,2047.055664,,
63.975,54,2047.506592,,
63.975,54,2047.957642,,
63.975,54,2048.408691,,
64.164,54,2048.859619,,
64.164,54,2049.310547,,
64.164,54,2049.761475,,
64.164,54,2050.212646,,
64.164,54,2050.663574,,
64.164,54,2051.114502,,
64.164,54,2051.56543,,
64.164,54,2052.016602,,
64.164,54,2052.467529,,
64.164,54,2052.918457,,
64.164,54,2053.369629,,
64.164,54,2053.820557,,
64.164,54,2054.271484,,
64.164,54,2054.722412,,
64.164,54,2055.173584,,
64.164,54,2055.624512,,
64.164,54,2056.075439,,
64.164,54,2056.526367,,
64.164,54,2056.977539,,
64.164,54,2057.428467,,
64.164,54,2057.879395,,
64.164,54,2058.330322,,
64.164,54,2058.781494,,
64.164,54,2059.232422,,
64.164,54,2059.68335,,
64.164,54,2060.134277,,
64.164,54,2060.585449,,
64.164,54,2061.036377,,
64.164,54,2061.487305,,
64.164,54,2061.938477,,
64.164,54,2062.389404,,
64.164,54,2062.840332,,
64.164,54,2063.29126,,
64.164,54,2063.742432,,
64.164,54,2064.193359,,
64.164,54,2064.644287,,
64.164,54,2065.095215,,
64.164,54,2065.546387,,
64.164,54,2065.997314,,
64.164,54,2066.448242,,
64.164,54,2066.89917,,
64.164,54,2067.350342,,
64.164,54,2067.80127,,
64.164,54,2068.252197,,
64.164,54,2068.703369,,
64.164,54,2069.154297,,
64.164,54,2069.605225,,
64.164,54,2070.056152,,
64.164,54,2070.507324,,
64.164,54,2070.958252,,
64.164,54,2071.40918,,
64.164,54,2071.860107,,
64.164,54,2072.311279,,
64.164,54,2072.762207,,
64.164,54,2073.213135,,
64.164,54,2073.664062,,
64.164,54,2074.115234,,
64.164,54,2074.566162,,
64.164,54,2075.01709,,
64.164,54,2075.468262,,
64.164,54,2075.919189,,
64.164,54,2076.370117,,
64.164,54,2076.821045,,
64.164,54,2077.272217,,
64.164,54,2077.723145,,
64.164,54,2078.174072,,
64.164,54,2078.625,,
64.164,54,2079.076172,,
64.164,54,2079.5271,,
64.164,54,2079.978027,,
63.975,54,2080.428955,,
63.975,54,2080.880127,,
63.975,54,2081.331055,,
63.975,54,2081.781982,,
63.975,54,2082.233154,,
63.975,54,2082.684082,,
63.975,54,2083.13501,,
63.975,54,2083.585938,,
63.975,54,2084.037109,,
63.975,54,2084.488037,,
63.975,54,2084.938965,,
63.975,54,2085.389893,,
63.975,54,2085.841064,,
63.975,54,2086.291992,,
63.975,54,2086.74292,,
63.975,54,2087.193848,,
63.975,54,2087.64502,,
63.975,54,2088.095947,,
63.975,54,2088.546875,,
63.975,54,2088.998047,,
63.975,54,2089.448975,,
63.975,54,2089.899902,,
63.975,54,2090.35083,,
63.975,54,2090.802002,,
63.975,54,2091.25293,,
63.975,54,2091.703857,,
63.975,54,2092.154785,,
63.975,54,2092.605957,,
63.975,54,2093.056885,,
63.975,54,2093.507812,,
63.975,54,2093.95874,,
63.975,54,2094.409912,,
63.975,54,2094.86084,,
63.975,54,2095.311768,,
63.975,54,2095.762695,,
63.975,54,2096.213867,,
63.975,54,2096.664795,,
63.975,54,2097.115723,,
63.975,54,2097.566895,,
63.975,54,2098.017822,,
63.975,54,2098.46875,,
63.975,54,2098.919678,,
63.975,54,2099.37085,,
63.975,54,2099.821777,,
63.975,54,2100.272705,,
63.975,54,2100.723633,,
63.975,54,2101.174805,,
63.975,54,2101.625732,,
63.975,54,2102.07666,,
63.975,54,2102.527588,,
63.975,54,2102.97876,,
63.975,54,2103.429688,,
63.975,54,2103.880615,,
63.975,54,2104.331787,,
63.975,54,2104.782715,,
63.975,54,2105.233643,,
63.975,54,2105.68457,,
63.975,54,2106.135742,,
63.975,54,2106.58667,,
63.975,54,2107.037598,,
63.975,54,2107.488525,,
63.975,54,2107.939697,,
63.975,54,2108.390625,,
63.975,54,2108.841553,,
63.975,54,2109.29248,,
63.975,54,2109.743652,,
63.975,54,2110.19458,,
63.975,54,2110.645508,,
63.975,54,2111.09668,,
63.975,54,2111.547607,,
63.975,54,2111.998535,,
63.975,54,2112.449463,,
63.975,54,2112.900635,,
63.975,54,2113.351562,,
63.975,54,2113.80249,,
63.975,54,2114.253418,,
63.975,54,2114.70459,,
63.975,54,2115.155518,,
63.975,54,2115.606445,,
63.975,54,2116.057373,,
63.975,54,2116.508545,,
63.975,54,2116.959473,,
63.975,54,2117.4104,,
63.975,54,2117.861572,,
63.975,54,2118.3125,,
63.975,54,2118.763428,,
63.975,54,2119.214355,,
63.975,54,2119.665527,,
63.975,54,2120.116455,,
63.975,54,2120.567383,,
63.975,54,2121.018311,,
63.975,54,2121.469482,,
63.975,54,2121.92041,,
63.975,54,2122.371338,,
63.975,54,2122.822266,,
63.975,54,2123.273438,,
63.975,54,2123.724365,,
63.975,54,2124.175293,,
63.975,54,2124.626465,,
63.975,54,2125.077393,,
63.975,54,2125.52832,,
63.975,54,2125.979248,,
63.975,54,2126.43042,,
63.975,54,2126.881348,,
63.975,54,2127.332275,,
63.975,54,2127.783203,,
63.975,54,2128.234375,,
63.975,54,2128.685303,,
63.975,54,2129.13623,,
63.975,54,2129.587158,,
63.975,54,2130.03833,,
63.975,54,2130.489258,,
63.975,54,2130.940186,,
63.975,54,2131.391113,,
63.975,54,2131.842285,,
63.975,54,2132.293213,,
63.975,54,2132.744141,,
63.975,54,2133.195312,,
63.975,54,2133.64624,,
63.975,54,2134.097168,,
63.975,54,2134.548096,,
63.975,54,2134.999268,,
63.975,54,2135.450195,,
63.975,54,2135.901123,,
63.975,54,2136.352051,,
63.975,54,2136.803223,,
63.975,54,2137.25415,,
63.975,54,2137.705078,,
63.975,54,2138.156006,,
63.975,54,2138.607178,,
63.975,54,2139.058105,,
63.975,54,2139.509033,,
63.975,54,2139.960205,,
63.975,54,2140.411133,,
63.975,54,2140.862061,,
63.975,54,2141.312988,,
63.975,54,2141.76416,,
63.975,54,2142.215088,,
63.975,54,2142.666016,,
63.975,54,2143.116943,,
63.975,54,2143.568115,,
63.975,54,2144.019043,,
63.975,54,2144.469971,,
63.975,54,2144.920898,,
63.975,54,2145.37207,,
63.975,54,2145.822998,,
63.975,54,2146.273926,,
63.975,54,2146.725098,,
63.975,54,2147.176025,,
63.975,54,2147.626953,,
63.975,54,2148.077881,,
63.975,54,2148.529053,,
63.975,54,2148.97998,,
63.975,54,2149.430908,,
63.975,54,2149.881836,,
63.975,54,2150.333008,,
63.975,54,2150.783936,,
63.975,54,2151.234863,,
63.975,54,2151.685791,,
63.975,54,2152.136963,,
63.975,54,2152.587891,,
63.975,54,2153.038818,,
63.975,54,2153.48999,,
63.975,54,2153.940918,,
63.975,54,2154.391846,,
63.975,54,2154.842773,,
63.975,54,2155.293945,,
63.975,54,2155.744873,,
